index,llm_prob,reference_time,new_code_time,new_code,experiment_id
0014,1.0,7762520.4375,2372075.9375,"#include <iostream>\n\n#include <cstdio>\n\n#include <cmath>\n\n#include <cstdlib>\n\n#include <map>\n\n#include <set>\n\n#include <queue>\n\n#include <algorithm>\n\n#include <cstring>\n\n#include <cmath>\n\n#include <sstream>\n\n#include <vector>\n\n#include <string>\n\n#include <iomanip>\n\n#include <bitset>\n\n#define INF	100000000\n\n#define pb	push_back\n\n#define fi first\n\n#define sec second\n\n#define SS stringstream\n\nusing namespace std;\n\ntypedef pair<int, int> P;\n\ntypedef long long int	ll;\n\n\n\nint w, n;\n\nint t = 0;\n\nint dp[1001][1001];\n\nvector<P> vec;\n\n\n\nint rec(int i, int j){\n\n	if(dp[i][j] >= 0) return dp[i][j];\n\n	int res;\n\n	if(i == n) res = 0;\n\n	else if(j < vec[i].sec) res = rec(i+1, j);\n\n	else res = max(rec(i+1, j), rec(i+1, j-vec[i].sec)+vec[i].fi);\n\n	return dp[i][j] = res;\n\n}\n\n\n\nint main(){\n\n	while(scanf(""%d"", &w)){\n\n		t++;\n\n		if(w == 0) break;\n\n		memset(dp, -1, sizeof(dp));\n\n		scanf(""%d"", &n);\n\n		for(int i = 0; i < n; i++){\n\n			int temp1, temp2;\n\n			char trash;\n\n			scanf(""%d%c%d"", &temp1, &trash, &temp2);\n\n			vec.pb(P(temp1, temp2));\n\n		}\n\n		printf(""Case %d:\n"", t);\n\n		printf(""%d\n"", rec(0, w));\n\n		for(int i = 1; i <= w; i++){\n\n			if(rec(0, w-i) != rec(0,w)){\n\n				printf(""%d\n"", w-i+1);\n\n				break;\n\n			}\n\n		}\n\n		vec.clear();\n\n	}\n\n}",0.0
0019,1.0,7100891.8125,6968498.8125,"#include<cstdio>\n\n\n\nusing namespace std;\n\n\n\nint n,s;\n\nint memo[1024][1000];\n\n\n\nint search(int stat,int sum,int dep){\n\n	if(dep==n)	return memo[stat][sum]=(s==sum);\n\n	if(~memo[stat][sum])	return memo[stat][sum];\n\n//	if(sum>s)	return 0;\n\n\n\n	int cnt=0;\n\n	for(int i=0;i<10;i++){\n\n		if((stat&(1<<i))==0){\n\n			stat|=1<<i;\n\n			cnt+=search(stat,sum+i*(n-dep),dep+1);\n\n			stat&=~(1<<i);\n\n		}\n\n	}\n\n	return memo[stat][sum]=cnt;\n\n}\n\n\n\nint main(){\n\n	for(;~scanf(""%d%d"",&n,&s);){\n\n		for(int i=0;i<1024;i++)for(int j=0;j<1000;j++)	memo[i][j]=-1;\n\n		if(n>10 || s>=1000){\n\n			puts(""0"");\n\n			continue;\n\n		}\n\n		printf(""%d\n"",search(0,0,0));\n\n	}\n\n	return 0;\n\n}",0.0
0021,1.0,15406098.25,2387570.4375,"#include<cstdio>\n\n#include<iostream>\n\n\n\n#define INF 2100000000\n\n\n\nusing namespace std;\n\n\n\nint minix(int a,int b,int c){\n\n	if(b>=a && c>=a){\n\n		return a;\n\n	}\n\n	if(a>=b && c>=b){\n\n		return b;\n\n	}\n\n	if(b>=c && a>=c){\n\n		return c;\n\n	}\n\n}\n\n\n\nint main(){\n\n	int n;\n\n	int masu[1002][1002];\n\n	int ura[1002][1002];\n\n	char str[1002];\n\n	while(1){\n\n		for(int i=0;i<=1001;i++){\n\n			for(int j=0;j<=1001;j++){\n\n				masu[i][j]=0;\n\n			}\n\n		}\n\n		scanf(""%d"",&n);\n\n		if(n==0){\n\n			break;\n\n		}\n\n		for(int i=1;i<=n;i++){\n\n			scanf(""%s"",str);\n\n			for(int j=1;j<=n;j++){\n\n				if(str[j-1]=='.'){\n\n					ura[i][j]=0;\n\n				}else{\n\n					ura[i][j]=1;\n\n				}\n\n			}\n\n		}\n\n		\n\n		int maxi=0;\n\n		for(int i=1;i<=n;i++){\n\n			for(int j=1;j<=n;j++){\n\n				if(ura[i][j]==0){\n\n					masu[i][j]=minix(masu[i-1][j],masu[i][j-1],masu[i-1][j-1])+1;\n\n					maxi=max(masu[i][j],maxi);\n\n				}\n\n			}\n\n		}\n\n		\n\n		printf(""%d\n"",maxi);\n\n	}\n\n}",0.0
0022,1.0,8770424.0625,2409968.75,"#include<iostream>\n\n#include<cstring>\n\n#include<algorithm>\n\nusing namespace std;\n\n\n\nint n;\n\nint s[1001][1024];\n\nint calc(int y,int x,int n){\n\n	int a,b,c,d;\n\n	n--;\n\n	a=s[y-1][x-1];\n\n	b=s[y-1][x+n];\n\n	c=s[y+n][x-1];\n\n	d=s[y+n][x+n];\n\n	return d-c-b+a;\n\n}\n\nint main(){\n\n	while(cin>>n,n){\n\n		memset(s,0,sizeof(s));\n\n		for(int i=1;i<=n;i++){\n\n			for(int j=1;j<=n;j++){\n\n				char c;\n\n				cin>>c;\n\n				s[i][j] = (c=='*')+s[i-1][j]+s[i][j-1]-s[i-1][j-1];\n\n			}\n\n		}\n\n		int ans=0;\n\n		for(int i=1;i<=n;i++){\n\n			for(int j=1;j<=n;j++){\n\n				int lb=0,ub=n-max(i,j)+2;\n\n				while(ub-lb>1){\n\n					int m=(lb+ub)/2;\n\n					if(calc(i,j,m))ub=m;\n\n					else lb=m;\n\n				}\n\n				ans=max(ans,lb);\n\n			}\n\n		}\n\n		cout<<ans<<endl;\n\n	}\n\n	return 0;\n\n}",0.0
0025,1.0,2548942.8125,2411524.625,"#include <iostream>\n\n#include <map>\n\n#include <vector>\n\nusing namespace std;\n\n\n\nint main(){\n\n	int n,a,b;\n\n	bool flag;\n\n	string number;\n\n	map<string,int> info;\n\n	vector<string> seq;\n\n	\n\n	while(cin >> n && n){\n\n		info.clear();\n\n		seq.clear();\n\n		while(n--){\n\n			cin >> number >> a >> b;\n\n			if(!info[number])seq.push_back(number);\n\n			while(b-- && info[number]<1000000){\n\n				info[number] += a;\n\n			}\n\n		}\n\n		flag = true;\n\n		for(int i=0;i<seq.size();i++){\n\n			if(info[seq[i]]>=1000000){\n\n				flag = false;\n\n				cout << seq[i] << endl;\n\n			}\n\n		}\n\n		if(flag)cout << ""NA"" << endl;\n\n	}\n\n}",0.0
0028,1.0,2358026.5625,948995.0625,#include<list>\n\n#include<iostream>\n\nusing namespace std;\n\nint main(){\n\n  int i;\n\n  int n;\n\n  long long c;\n\n  for(;;){\n\n    cin>>n;\n\n    if(n==0)\n\n      break;\n\n    list<int> t;\n\n    c=0;\n\n    for(i=0;i<n;i++){\n\n      int tmp;\n\n      cin>>tmp;\n\n      t.push_back(tmp);\n\n    }\n\n    t.sort();\n\n    list<int>::iterator it=t.begin();\n\n    for(i=0;i<n-1;i++){\n\n      c+=(*it)*(n-i-1);\n\n      it++;\n\n    }\n\n    cout<<c<<endl;\n\n  }\n\n  return 0;\n\n},0.0
0029,1.0,2444288.5,2444288.5,"#include <iostream>\n\n#include <cstdio>\n\n#include <cstring>\n\nusing namespace std;\n\n\n\nlong long int gcd(long long int a, long long int b){\n\n	if(b == 0)return a;\n\n	return gcd(b,a % b);\n\n}\n\n\n\nlong long int lcm(long long int a, long long int b){\n\n	return a * b / gcd(a,b);\n\n}\n\n\n\nint main(){\n\n	long long int a[3], m[3], p[3] = {1,1,1}, c[3] = {0};\n\n	while(1){\n\n		memset(c,0,sizeof(c));\n\n		cin >> a[0] >> m[0] >> a[1] >> m[1] >> a[2] >> m[2];\n\n		if(!a[0])break;\n\n		for(int i=0;i<3;i++){\n\n			do{\n\n			p[i] = (a[i] * p[i]) % m[i];\n\n			//cout << ""Turn "" << c[i] << "": "" << p[i] << endl;\n\n			c[i] += 1;\n\n			}while(p[i] != 1);\n\n		}\n\n		//cout << c[0] << c[1] << c[2] << endl;\n\n		//int gcd = rec(c[0],rec(c[1],c[2])),\n\n		//lcm = rec(c[0],gcd) * rec(c[1],gcd) * rec(c[2],gcd) * gcd;\n\n			//cout << gcd << "" "" << lcm << endl;\n\n		cout << lcm(lcm(c[0],c[1]),c[2]) << endl;\n\n	}\n\n	return 0;\n\n}",0.0
0031,1.0,3685423.5,2639345.125,"#include<iostream>\n\n#include<vector>\n\n#include<sstream>\n\n#include<cmath>\n\n\n\nusing namespace std;\n\n\n\nconst int MAX = 13;\n\nvector<double> Cake;\n\ndouble box;\n\ndouble dp[(1<<MAX)][MAX];\n\n\n\nvoid init(){\n\n  Cake.clear();\n\n  fill(dp[0],dp[0]+(1<<MAX)*MAX,100000000);\n\n  dp[0][0] = 0;\n\n}\n\n\n\nvoid make(){\n\n  string s;\n\n  getline(cin,s);\n\n  stringstream ss(s);\n\n  double num;\n\n  while(ss >> num) Cake.push_back(num);\n\n}\n\n\n\nvoid solve(){\n\n\n\n\n\n  for(int i = 0; i < (1<<Cake.size()); i++)\n\n    for(int j = 0; j < (int)Cake.size(); j++){\n\n      if(i == 0) {dp[(1<<j)][j] = Cake[j]; continue;}\n\n      for(int k = 0; k < (int)Cake.size(); k++)\n\n	if(!(i&(1<<k)) && j != k){\n\n	  dp[i+(1<<k)][k] = min(dp[i+(1<<k)][k],dp[i][j]+2.0*sqrt(Cake[j]*Cake[k]));\n\n	  //	  if(dp[i][j] == 0) cout << ""error"" << endl;\n\n	}\n\n    }\n\n\n\n  for(int i = 0; i < (int)Cake.size(); i++){\n\n    //    cout << ""cake "" << Cake[i] << endl;\n\n    //cout << dp[(1<<Cake.size())-1][i]+Cake[i] << endl;\n\n    if(dp[(1<<Cake.size())-1][i]+Cake[i] <= box) {cout << ""OK"" << endl;return;}\n\n  }\n\n  cout << ""NA"" << endl;\n\n}\n\n\n\nint main(){\n\n\n\n  while(cin >> box){\n\n    init();\n\n    make();\n\n    solve();\n\n  }\n\n  return 0;\n\n}",0.0
0032,1.0,3910861.4375,961548.5,"#include<iostream>\n\nusing namespace std;\n\nint t[10][10],u[10][10],ans[10][10],n,flg;\n\nint compute();\n\nvoid dfs(int);\n\nvoid change(int,int);\n\nint main(){\n\n  cin>>n;\n\n  while(n--){\n\n    flg=0;\n\n    for(int i=0;i<10;i++){\n\n      for(int j=0;j<10;j++){\n\n	cin>>t[i][j];\n\n	ans[i][j]=0;\n\n      }\n\n    }\n\n    dfs(0);\n\n  }\n\n  return 0;\n\n}\n\nvoid dfs(int x){\n\n  if(x==10){\n\n    /*\n\n    for(int i=0;i<10;i++)cout<<ans[0][i];\n\n    cout<<endl;\n\n    */\n\n    \n\n    if(compute()){\n\n      for(int i=0;i<10;i++){\n\n	for(int j=0;j<10;j++){\n\n	  if(j)cout<<' ';\n\n	  cout<<ans[i][j];\n\n	}\n\n	cout<<endl;\n\n      }\n\n    }\n\n    \n\n    return;\n\n  }\n\n  ans[0][x]=0;\n\n  dfs(x+1);\n\n  ans[0][x]=1;\n\n  dfs(x+1);\n\n}\n\n\n\nint compute(){\n\n  for(int i=0;i<10;i++){\n\n    for(int j=0;j<10;j++){\n\n      u[i][j]=t[i][j];\n\n      if(i)ans[i][j]=0;\n\n    }\n\n  }\n\n\n\n  for(int i=0;i<10;i++){\n\n    if(ans[0][i])change(0,i);\n\n  }\n\n\n\n  for(int i=1;i<10;i++){\n\n    for(int j=0;j<10;j++){\n\n      if(u[i-1][j]){\n\n	ans[i][j]=1;\n\n	change(i,j);\n\n      }\n\n    }\n\n  }\n\n  for(int i=0;i<10;i++){\n\n    if(u[9][i])return 0;\n\n  }\n\n  return 1;\n\n}\n\n\n\nvoid change(int y,int x){\n\n  u[y][x]=!u[y][x];\n\n  if(y>0)u[y-1][x]=!u[y-1][x];\n\n  if(x>0)u[y][x-1]=!u[y][x-1];\n\n  if(y<9)u[y+1][x]=!u[y+1][x];\n\n  if(x<9)u[y][x+1]=!u[y][x+1];\n\n}",0.0
0033,1.0,2381229.25,934299.1875,"#include <vector>\n\n#include <algorithm>\n\n#include <string>\n\n#include <map>\n\n#include <set>\n\n#include <queue>\n\n#include <cstring>\n\n#include <deque>\n\n#include <cstdio>\n\n#include <cmath>\n\n\n\nusing namespace std;\n\n\n\n#define reep(i,f,t) for(int i=f ; i<int(t) ; ++i)\n\n#define rep(i,n) reep(i, 0, n) \n\n\n\ntypedef vector<int> vi;\n\ntypedef vector<vi> vvi;\n\ntypedef pair<int,int> pii;\n\n\n\nint main()\n\n{\n\n	int n;\n\n	while(scanf(""%d"", &n), n){\n\n		vi nums(n, 0);\n\n		reep(i, 1, n)\n\n			nums[(i*i)%n] |= 1;\n\n		reep(i, 1, (n+1)/2){\n\n			int sum = 0;\n\n			rep(j, n)\n\n				sum += nums[j] & nums[(j+i)%n];\n\n			printf(""%d\n"", sum * 2);\n\n		}\n\n	}\n\n	\n\n	return 0;\n\n}",0.0
0036,1.0,1035210.375,996770.25,"#include ""stdio.h""\n\nconst int MAX_V = 10000; // 1????????§????´???°??¨?????????\n\nint prime[MAX_V+1]; // 1????´???°,0????´???°??§?????????\n\nint main() {\n\n    int i, k, n;\n\n    for(i = 2; i <= MAX_V; i++){\n\n        prime[i] = 1; // 2??\???????´???°??¨??????\n\n    }\n\n    for(i = 2; i * i <= MAX_V; i++) {\n\n        if(prime[i]) {\n\n            for(k = 2 * i; k <= MAX_V; k += i) {\n\n                prime[k] = 0; // ?´???°???2?????\???????????°????´???°??§?????????\n\n            }\n\n        }\n\n    }\n\n   while (1) {\n\n        scanf(""%d"",&n);\n\n        if (n == 0)break;\n\n//        while(scanf(""%d"", &n) != 0) {\n\n        int p1 = 0,q1 = 0;\n\n        for(i = n;3 <= i;i--){\n\n            if(prime[i] == 1 && prime[i-2] == 1){  //??????????´???°\n\n                q1 = i;\n\n                p1 = i-2;\n\n                break;\n\n            }\n\n        }\n\n        printf(""%d %d\n"",p1,q1);//for?????????????????????\n\n    }\n\n    return 0;\n\n}\n\n//????¨??????¨????????????????????????",0.0
0037,1.0,1034439.3125,972903.875,"#include <stdio.h>\n\n\n\nint main() {\n\n    int i, k, v,an1,an2,suu;\n\n    int MAX_V = 10000;\n\n    int prime[MAX_V+1];\n\n    for(i = 0; i <= MAX_V; i++) {\n\n        prime[i] = 1;\n\n    }\n\n    for(i = 2; i*i <= MAX_V; i++) {\n\n        if(prime[i]) {\n\n            for(k = 2 * i; k <= MAX_V; k += i) {\n\n                prime[k] = 0;   \n\n            } \n\n        }\n\n    }\n\n   while(1){\n\n        scanf(""%d"",&suu);\n\n        if(suu != 0){\n\n            for(k=2;k<=suu;k++){\n\n            	if(prime[k-2]==1 && prime[k]==1){\n\n        	    	an1=k-2;\n\n        	    	an2=k;\n\n            	}\n\n            }\n\n            printf(""%d %d\n"",an1,an2);\n\n        }\n\n        else{\n\n    	    break;\n\n        }\n\n    }\n\n    return 0; \n\n}",0.0
0038,1.0,1046390.5625,974524.0625,"#include <stdio.h>\n\nconst int MAX_V = 10000; // 1????????§????´???°??¨?????????\n\n\n\nint main() {\n\n	int i, k, n, p, q;\n\n	int prime[MAX_V+1]; // 1????´???°???0????´???°??§?????????\n\n	for(i = 2; i <= MAX_V; i++) {\n\n		prime[i] = 1; // 2??\???????´???°??¨??????\n\n	}\n\n	for(i = 2; i*i <= MAX_V; i++) {\n\n		if(prime[i]) {\n\n			for(k = 2 * i; k <= MAX_V; k += i) {\n\n				prime[k] = 0; // ?´???°???2?????\???????????°????´???°??§?????????\n\n			}\n\n		}\n\n	}\n\n	//?´???°??¨fin\n\n	//while(scanf(""%d"",&n) != 0){\n\n	while(1){\n\n		scanf(""%d"",&n);\n\n		if(n==0)break;\n\n		for(i=n;i>=3;i--){//???????????¨????´???°????????????\n\n			if(prime[i] == 1 && prime[i-2] == 1){\n\n				p = i;\n\n				q = p-2;\n\n				break;\n\n			}\n\n		}\n\n	// 	ans[a]=i; a++;\n\n	// 	ans[a]=i-2; a++;\n\n	// }\n\n	// for(i=0;i<=a;i=i+2){\n\n	// 	printf(""%d %d\n"",ans[i],ans[i+1]);\n\n	// }\n\n		printf(""%d %d\n"",q,p);\n\n	}\n\n	return 0;\n\n}",0.0
0040,1.0,2071342.125,2058241.8125,"#include<stdio.h>\n\n#include<map>\n\n#include<algorithm>\n\nusing namespace std;\n\ntypedef pair<int,int> P;\n\nP mt[200];\n\nint dp[1000][201];//hでn個のときのrの最小値\n\nint min(int a,int b){return a<b?a:b;}\n\nint max(int a,int b){return a>b?a:b;}\n\nint main(){\n\n	int n,m;\n\n	int i,j,k;\n\n	while(1){\n\n	scanf(""%d"",&n);\n\n	if(n==0)return 0;\n\n	for(i=0;i<n;i++){\n\n		int a,b;\n\n		scanf(""%d %d"",&a,&b);\n\n		mt[i]=P(a,b);\n\n	}\n\n	scanf(""%d"",&m);\n\n	for(i=0;i<m;i++){\n\n		int a,b;\n\n		scanf(""%d %d"",&a,&b);\n\n		mt[n+i]=P(a,b);\n\n	}\n\n	sort(mt,mt+m+n);\n\n	for(i=0;i<1000;i++)for(j=0;j<=m+n;j++)dp[i][j]=1000;\n\n	for(i=0;i<m+n;i++){\n\n		int h=mt[i].first;\n\n		int r=mt[i].second;\n\n		dp[h][1]=min(dp[h][1],r);\n\n		for(j=0;j<h;j++){\n\n			for(k=0;k<m+n;k++){\n\n				if(r>dp[j][k])dp[h][k+1]=min(dp[h][k+1],r);\n\n			}\n\n		}\n\n	}\n\n	int ans=0;\n\n	for(i=0;i<1000;i++)for(j=0;j<=m+n;j++){\n\n		if(dp[i][j]!=1000)ans=max(ans,j);\n\n	}\n\n	printf(""%d\n"",ans);\n\n	}\n\n}",0.0
0041,1.0,2628002.125,2415172.25,"#include <iostream>\n\n#include <vector>\n\n\n\nusing namespace std;\n\n\n\nint main() {\n\n	int n;\n\n	while ( cin >> n, n ) {\n\n		vector<int> h(n), r(n);\n\n		for (int i = 0; i < n; ++i) {\n\n			cin >> h[i] >> r[i];\n\n		}\n\n		int M; cin >> M;\n\n		h.resize(n+M);\n\n		r.resize(n+M);\n\n		for (int i = 0; i < M; ++i) {\n\n			cin >> h[n+i] >> r[n+i];\n\n		}\n\n		n += M;\n\n\n\n		int m[200][200] = {0};\n\n		for (int i = 0; i < n; ++i) {\n\n			for (int j = 0; j < n; ++j) {\n\n				if (h[i] < h[j] && r[i] < r[j]) {\n\n					m[i][j] = -1;\n\n				}\n\n			}\n\n		}\n\n		int ans = 0;\n\n		for (int k = 0; k < n; ++k) for (int i = 0; i < n; ++i) for (int j = 0; j < n; ++j) {\n\n			if (m[i][k] && m[k][j]) {\n\n				m[i][j] = min(m[i][j], m[i][k] + m[k][j]);\n\n			}\n\n			ans = min(ans, m[i][j]);\n\n		}\n\n		cout << (-ans + 1) << endl;\n\n	}\n\n}",0.0
