index,llm_prob,reference_time,new_code_time,new_code,experiment_id
0025,1.0,2548942.8125,2411524.625,"#include <iostream>\n\n#include <map>\n\n#include <vector>\n\nusing namespace std;\n\n\n\nint main(){\n\n	int n,a,b;\n\n	bool flag;\n\n	string number;\n\n	map<string,int> info;\n\n	vector<string> seq;\n\n	\n\n	while(cin >> n && n){\n\n		info.clear();\n\n		seq.clear();\n\n		while(n--){\n\n			cin >> number >> a >> b;\n\n			if(!info[number])seq.push_back(number);\n\n			while(b-- && info[number]<1000000){\n\n				info[number] += a;\n\n			}\n\n		}\n\n		flag = true;\n\n		for(int i=0;i<seq.size();i++){\n\n			if(info[seq[i]]>=1000000){\n\n				flag = false;\n\n				cout << seq[i] << endl;\n\n			}\n\n		}\n\n		if(flag)cout << ""NA"" << endl;\n\n	}\n\n}",0.0
0028,1.0,2358026.5625,948995.0625,#include<list>\n\n#include<iostream>\n\nusing namespace std;\n\nint main(){\n\n  int i;\n\n  int n;\n\n  long long c;\n\n  for(;;){\n\n    cin>>n;\n\n    if(n==0)\n\n      break;\n\n    list<int> t;\n\n    c=0;\n\n    for(i=0;i<n;i++){\n\n      int tmp;\n\n      cin>>tmp;\n\n      t.push_back(tmp);\n\n    }\n\n    t.sort();\n\n    list<int>::iterator it=t.begin();\n\n    for(i=0;i<n-1;i++){\n\n      c+=(*it)*(n-i-1);\n\n      it++;\n\n    }\n\n    cout<<c<<endl;\n\n  }\n\n  return 0;\n\n},0.0
0029,1.0,2444288.5,2444288.5,"#include <iostream>\n\n#include <cstdio>\n\n#include <cstring>\n\nusing namespace std;\n\n\n\nlong long int gcd(long long int a, long long int b){\n\n	if(b == 0)return a;\n\n	return gcd(b,a % b);\n\n}\n\n\n\nlong long int lcm(long long int a, long long int b){\n\n	return a * b / gcd(a,b);\n\n}\n\n\n\nint main(){\n\n	long long int a[3], m[3], p[3] = {1,1,1}, c[3] = {0};\n\n	while(1){\n\n		memset(c,0,sizeof(c));\n\n		cin >> a[0] >> m[0] >> a[1] >> m[1] >> a[2] >> m[2];\n\n		if(!a[0])break;\n\n		for(int i=0;i<3;i++){\n\n			do{\n\n			p[i] = (a[i] * p[i]) % m[i];\n\n			//cout << ""Turn "" << c[i] << "": "" << p[i] << endl;\n\n			c[i] += 1;\n\n			}while(p[i] != 1);\n\n		}\n\n		//cout << c[0] << c[1] << c[2] << endl;\n\n		//int gcd = rec(c[0],rec(c[1],c[2])),\n\n		//lcm = rec(c[0],gcd) * rec(c[1],gcd) * rec(c[2],gcd) * gcd;\n\n			//cout << gcd << "" "" << lcm << endl;\n\n		cout << lcm(lcm(c[0],c[1]),c[2]) << endl;\n\n	}\n\n	return 0;\n\n}",0.0
0031,1.0,3685423.5,2639345.125,"#include<iostream>\n\n#include<vector>\n\n#include<sstream>\n\n#include<cmath>\n\n\n\nusing namespace std;\n\n\n\nconst int MAX = 13;\n\nvector<double> Cake;\n\ndouble box;\n\ndouble dp[(1<<MAX)][MAX];\n\n\n\nvoid init(){\n\n  Cake.clear();\n\n  fill(dp[0],dp[0]+(1<<MAX)*MAX,100000000);\n\n  dp[0][0] = 0;\n\n}\n\n\n\nvoid make(){\n\n  string s;\n\n  getline(cin,s);\n\n  stringstream ss(s);\n\n  double num;\n\n  while(ss >> num) Cake.push_back(num);\n\n}\n\n\n\nvoid solve(){\n\n\n\n\n\n  for(int i = 0; i < (1<<Cake.size()); i++)\n\n    for(int j = 0; j < (int)Cake.size(); j++){\n\n      if(i == 0) {dp[(1<<j)][j] = Cake[j]; continue;}\n\n      for(int k = 0; k < (int)Cake.size(); k++)\n\n	if(!(i&(1<<k)) && j != k){\n\n	  dp[i+(1<<k)][k] = min(dp[i+(1<<k)][k],dp[i][j]+2.0*sqrt(Cake[j]*Cake[k]));\n\n	  //	  if(dp[i][j] == 0) cout << ""error"" << endl;\n\n	}\n\n    }\n\n\n\n  for(int i = 0; i < (int)Cake.size(); i++){\n\n    //    cout << ""cake "" << Cake[i] << endl;\n\n    //cout << dp[(1<<Cake.size())-1][i]+Cake[i] << endl;\n\n    if(dp[(1<<Cake.size())-1][i]+Cake[i] <= box) {cout << ""OK"" << endl;return;}\n\n  }\n\n  cout << ""NA"" << endl;\n\n}\n\n\n\nint main(){\n\n\n\n  while(cin >> box){\n\n    init();\n\n    make();\n\n    solve();\n\n  }\n\n  return 0;\n\n}",0.0
0032,1.0,3910861.4375,961548.5,"#include<iostream>\n\nusing namespace std;\n\nint t[10][10],u[10][10],ans[10][10],n,flg;\n\nint compute();\n\nvoid dfs(int);\n\nvoid change(int,int);\n\nint main(){\n\n  cin>>n;\n\n  while(n--){\n\n    flg=0;\n\n    for(int i=0;i<10;i++){\n\n      for(int j=0;j<10;j++){\n\n	cin>>t[i][j];\n\n	ans[i][j]=0;\n\n      }\n\n    }\n\n    dfs(0);\n\n  }\n\n  return 0;\n\n}\n\nvoid dfs(int x){\n\n  if(x==10){\n\n    /*\n\n    for(int i=0;i<10;i++)cout<<ans[0][i];\n\n    cout<<endl;\n\n    */\n\n    \n\n    if(compute()){\n\n      for(int i=0;i<10;i++){\n\n	for(int j=0;j<10;j++){\n\n	  if(j)cout<<' ';\n\n	  cout<<ans[i][j];\n\n	}\n\n	cout<<endl;\n\n      }\n\n    }\n\n    \n\n    return;\n\n  }\n\n  ans[0][x]=0;\n\n  dfs(x+1);\n\n  ans[0][x]=1;\n\n  dfs(x+1);\n\n}\n\n\n\nint compute(){\n\n  for(int i=0;i<10;i++){\n\n    for(int j=0;j<10;j++){\n\n      u[i][j]=t[i][j];\n\n      if(i)ans[i][j]=0;\n\n    }\n\n  }\n\n\n\n  for(int i=0;i<10;i++){\n\n    if(ans[0][i])change(0,i);\n\n  }\n\n\n\n  for(int i=1;i<10;i++){\n\n    for(int j=0;j<10;j++){\n\n      if(u[i-1][j]){\n\n	ans[i][j]=1;\n\n	change(i,j);\n\n      }\n\n    }\n\n  }\n\n  for(int i=0;i<10;i++){\n\n    if(u[9][i])return 0;\n\n  }\n\n  return 1;\n\n}\n\n\n\nvoid change(int y,int x){\n\n  u[y][x]=!u[y][x];\n\n  if(y>0)u[y-1][x]=!u[y-1][x];\n\n  if(x>0)u[y][x-1]=!u[y][x-1];\n\n  if(y<9)u[y+1][x]=!u[y+1][x];\n\n  if(x<9)u[y][x+1]=!u[y][x+1];\n\n}",0.0
0033,1.0,2381229.25,934299.1875,"#include <vector>\n\n#include <algorithm>\n\n#include <string>\n\n#include <map>\n\n#include <set>\n\n#include <queue>\n\n#include <cstring>\n\n#include <deque>\n\n#include <cstdio>\n\n#include <cmath>\n\n\n\nusing namespace std;\n\n\n\n#define reep(i,f,t) for(int i=f ; i<int(t) ; ++i)\n\n#define rep(i,n) reep(i, 0, n) \n\n\n\ntypedef vector<int> vi;\n\ntypedef vector<vi> vvi;\n\ntypedef pair<int,int> pii;\n\n\n\nint main()\n\n{\n\n	int n;\n\n	while(scanf(""%d"", &n), n){\n\n		vi nums(n, 0);\n\n		reep(i, 1, n)\n\n			nums[(i*i)%n] |= 1;\n\n		reep(i, 1, (n+1)/2){\n\n			int sum = 0;\n\n			rep(j, n)\n\n				sum += nums[j] & nums[(j+i)%n];\n\n			printf(""%d\n"", sum * 2);\n\n		}\n\n	}\n\n	\n\n	return 0;\n\n}",0.0
0036,1.0,1035210.375,996770.25,"#include ""stdio.h""\n\nconst int MAX_V = 10000; // 1????????§????´???°??¨?????????\n\nint prime[MAX_V+1]; // 1????´???°,0????´???°??§?????????\n\nint main() {\n\n    int i, k, n;\n\n    for(i = 2; i <= MAX_V; i++){\n\n        prime[i] = 1; // 2??\???????´???°??¨??????\n\n    }\n\n    for(i = 2; i * i <= MAX_V; i++) {\n\n        if(prime[i]) {\n\n            for(k = 2 * i; k <= MAX_V; k += i) {\n\n                prime[k] = 0; // ?´???°???2?????\???????????°????´???°??§?????????\n\n            }\n\n        }\n\n    }\n\n   while (1) {\n\n        scanf(""%d"",&n);\n\n        if (n == 0)break;\n\n//        while(scanf(""%d"", &n) != 0) {\n\n        int p1 = 0,q1 = 0;\n\n        for(i = n;3 <= i;i--){\n\n            if(prime[i] == 1 && prime[i-2] == 1){  //??????????´???°\n\n                q1 = i;\n\n                p1 = i-2;\n\n                break;\n\n            }\n\n        }\n\n        printf(""%d %d\n"",p1,q1);//for?????????????????????\n\n    }\n\n    return 0;\n\n}\n\n//????¨??????¨????????????????????????",0.0
0037,1.0,1034439.3125,972903.875,"#include <stdio.h>\n\n\n\nint main() {\n\n    int i, k, v,an1,an2,suu;\n\n    int MAX_V = 10000;\n\n    int prime[MAX_V+1];\n\n    for(i = 0; i <= MAX_V; i++) {\n\n        prime[i] = 1;\n\n    }\n\n    for(i = 2; i*i <= MAX_V; i++) {\n\n        if(prime[i]) {\n\n            for(k = 2 * i; k <= MAX_V; k += i) {\n\n                prime[k] = 0;   \n\n            } \n\n        }\n\n    }\n\n   while(1){\n\n        scanf(""%d"",&suu);\n\n        if(suu != 0){\n\n            for(k=2;k<=suu;k++){\n\n            	if(prime[k-2]==1 && prime[k]==1){\n\n        	    	an1=k-2;\n\n        	    	an2=k;\n\n            	}\n\n            }\n\n            printf(""%d %d\n"",an1,an2);\n\n        }\n\n        else{\n\n    	    break;\n\n        }\n\n    }\n\n    return 0; \n\n}",0.0
0038,1.0,1046390.5625,974524.0625,"#include <stdio.h>\n\nconst int MAX_V = 10000; // 1????????§????´???°??¨?????????\n\n\n\nint main() {\n\n	int i, k, n, p, q;\n\n	int prime[MAX_V+1]; // 1????´???°???0????´???°??§?????????\n\n	for(i = 2; i <= MAX_V; i++) {\n\n		prime[i] = 1; // 2??\???????´???°??¨??????\n\n	}\n\n	for(i = 2; i*i <= MAX_V; i++) {\n\n		if(prime[i]) {\n\n			for(k = 2 * i; k <= MAX_V; k += i) {\n\n				prime[k] = 0; // ?´???°???2?????\???????????°????´???°??§?????????\n\n			}\n\n		}\n\n	}\n\n	//?´???°??¨fin\n\n	//while(scanf(""%d"",&n) != 0){\n\n	while(1){\n\n		scanf(""%d"",&n);\n\n		if(n==0)break;\n\n		for(i=n;i>=3;i--){//???????????¨????´???°????????????\n\n			if(prime[i] == 1 && prime[i-2] == 1){\n\n				p = i;\n\n				q = p-2;\n\n				break;\n\n			}\n\n		}\n\n	// 	ans[a]=i; a++;\n\n	// 	ans[a]=i-2; a++;\n\n	// }\n\n	// for(i=0;i<=a;i=i+2){\n\n	// 	printf(""%d %d\n"",ans[i],ans[i+1]);\n\n	// }\n\n		printf(""%d %d\n"",q,p);\n\n	}\n\n	return 0;\n\n}",0.0
0040,1.0,2071342.125,2058241.8125,"#include<stdio.h>\n\n#include<map>\n\n#include<algorithm>\n\nusing namespace std;\n\ntypedef pair<int,int> P;\n\nP mt[200];\n\nint dp[1000][201];//hでn個のときのrの最小値\n\nint min(int a,int b){return a<b?a:b;}\n\nint max(int a,int b){return a>b?a:b;}\n\nint main(){\n\n	int n,m;\n\n	int i,j,k;\n\n	while(1){\n\n	scanf(""%d"",&n);\n\n	if(n==0)return 0;\n\n	for(i=0;i<n;i++){\n\n		int a,b;\n\n		scanf(""%d %d"",&a,&b);\n\n		mt[i]=P(a,b);\n\n	}\n\n	scanf(""%d"",&m);\n\n	for(i=0;i<m;i++){\n\n		int a,b;\n\n		scanf(""%d %d"",&a,&b);\n\n		mt[n+i]=P(a,b);\n\n	}\n\n	sort(mt,mt+m+n);\n\n	for(i=0;i<1000;i++)for(j=0;j<=m+n;j++)dp[i][j]=1000;\n\n	for(i=0;i<m+n;i++){\n\n		int h=mt[i].first;\n\n		int r=mt[i].second;\n\n		dp[h][1]=min(dp[h][1],r);\n\n		for(j=0;j<h;j++){\n\n			for(k=0;k<m+n;k++){\n\n				if(r>dp[j][k])dp[h][k+1]=min(dp[h][k+1],r);\n\n			}\n\n		}\n\n	}\n\n	int ans=0;\n\n	for(i=0;i<1000;i++)for(j=0;j<=m+n;j++){\n\n		if(dp[i][j]!=1000)ans=max(ans,j);\n\n	}\n\n	printf(""%d\n"",ans);\n\n	}\n\n}",0.0
0041,1.0,2628002.125,2415172.25,"#include <iostream>\n\n#include <vector>\n\n\n\nusing namespace std;\n\n\n\nint main() {\n\n	int n;\n\n	while ( cin >> n, n ) {\n\n		vector<int> h(n), r(n);\n\n		for (int i = 0; i < n; ++i) {\n\n			cin >> h[i] >> r[i];\n\n		}\n\n		int M; cin >> M;\n\n		h.resize(n+M);\n\n		r.resize(n+M);\n\n		for (int i = 0; i < M; ++i) {\n\n			cin >> h[n+i] >> r[n+i];\n\n		}\n\n		n += M;\n\n\n\n		int m[200][200] = {0};\n\n		for (int i = 0; i < n; ++i) {\n\n			for (int j = 0; j < n; ++j) {\n\n				if (h[i] < h[j] && r[i] < r[j]) {\n\n					m[i][j] = -1;\n\n				}\n\n			}\n\n		}\n\n		int ans = 0;\n\n		for (int k = 0; k < n; ++k) for (int i = 0; i < n; ++i) for (int j = 0; j < n; ++j) {\n\n			if (m[i][k] && m[k][j]) {\n\n				m[i][j] = min(m[i][j], m[i][k] + m[k][j]);\n\n			}\n\n			ans = min(ans, m[i][j]);\n\n		}\n\n		cout << (-ans + 1) << endl;\n\n	}\n\n}",0.0
0042,1.0,2413566.3125,980450.1875,"#include<iostream>\n\n#include<algorithm>\n\nusing namespace std;\n\n#define MAX 1000000\n\nint n;\n\n\n\npair<int, int> T[MAX];\n\n\n\nmain(){\n\n    int id, m, s;\n\n    while( cin >> n && n ){\n\n	for ( int i = 0; i < n; i++ ){\n\n	    cin >> id;\n\n	    int sum = 0;\n\n	    for ( int j = 0; j < 4; j++ ){\n\n		cin >> m >> s;\n\n		sum += m*60 + s;\n\n	    }\n\n	    T[i] = make_pair(sum, id);\n\n	}\n\n	sort( T, T + n );\n\n\n\n	cout << T[0].second << endl;\n\n	cout << T[1].second << endl;\n\n	cout << T[n-2].second << endl;\n\n    }\n\n}",0.0
0043,1.0,20421632.75,2378808.875,#include<iostream>\n\nusing namespace std;\n\n\n\nclass Answer\n\n{\n\npublic:\n\n	Answer(){day = 10; year = 365;}\n\n	\n\n	int N;	//??\???\n\n	int day;\n\n	int year;\n\n	unsigned long long count(int cnt);	//??¨??¢?´¢(???)\n\n	void set();	//??\???\n\n	void OutPut();	//???????????????\n\n	\n\n	bool empty();	//???????????¶?????????\n\n	bool ans();	//?§£???\n\n};\n\n\n\nunsigned long long Answer::count(int cnt)\n\n{\n\n	if( cnt < 0)\n\n		return 0;\n\n	\n\n	else if(cnt == 0)\n\n		return 1;\n\n	\n\n	return count(cnt - 1) + count(cnt - 2) + count(cnt - 3);\n\n}\n\n\n\nvoid Answer::OutPut()\n\n{\n\n	if( N == 0 )\n\n		return;\n\n	int ans_ = 1;	//??????????????´???\n\n	ans_ += (count( N )) / (day * year);	//??\???\n\n	\n\n	cout << ans_ << endl;;\n\n}\n\n\n\nvoid Answer::set()\n\n{\n\n	cin >> N;\n\n}\n\n\n\nbool Answer::empty()\n\n{\n\n	if( N == 0 )return false;\n\n	else return true;\n\n}\n\n\n\nbool Answer::ans()\n\n{\n\n	set();\n\n	OutPut();\n\n	return empty();\n\n}\n\n\n\nint main()\n\n{\n\n	Answer ans;\n\n\n\n	while( ans.ans() );\n\n	return 0;\n\n},0.0
0044,1.0,31310874.375,2346034.1875,"#include <iostream>\n\n#include <string>\n\n#include <algorithm>\n\n#include <stack>\n\n#include <queue>\n\nusing namespace std;\n\n\n\nint func(int kaidan,int now){\n\n	int a=0,b=0,c=0;\n\n	\n\n	if(now==kaidan){\n\n		return 1;\n\n	}else if(now>kaidan){\n\n		return 0;\n\n		}else{\n\n		a+=func(kaidan,now+1);\n\n		b+=func(kaidan,now+2);	\n\n		c+=func(kaidan,now+3);\n\n		}\n\n	\n\n	return a+b+c;\n\n	\n\n}\n\n\n\nint main(){\n\n	int n,ans;\n\n\n\n	while(cin>>n){\n\n		if(n==0)break;\n\n		ans=func(n,0);\n\n		cout<<ans/10/365+1<<endl;\n\n		\n\n		\n\n		\n\n	}\n\n	\n\n	\n\n	return 0;\n\n}",0.0
0045,1.0,32698540.0625,938650.4375,"#include <iostream>\n\nusing namespace std;\n\nint n;\n\nint saiki(int ima)\n\n{\n\n	if(ima == n)\n\n		return 1;\n\n	if(ima > n)\n\n		return 0;\n\n\n\n	int res = 0;\n\n	res += saiki(ima + 1) + saiki(ima + 2) + saiki(ima + 3);\n\n	return res;\n\n}\n\n\n\nint main() {\n\n	while (true){\n\n		cin >> n;\n\n		if (n == 0)\n\n			break;\n\n		\n\n		int ans,a;\n\n		ans = saiki(0);\n\n		a = ans;\n\n		ans /= 3650;\n\n		a %= 3650;\n\n		if( a == 0 )\n\n		{\n\n			cout << ans << endl;\n\n		}\n\n		else if( a != 0 )\n\n		{\n\n			ans++;\n\n			cout << ans << endl;\n\n			\n\n		}\n\n	}\n\n}",0.0
